timestamp,x,y,z,roll,pitch,yaw
2025-05-08 14:50:57.676772,0.008074355042247747,-0.04226450751880053,0.11786673571980562,87.19454818782137,4.098335644951146,-0.5975124822775926
2025-05-08 14:50:57.740896,0.005939645658652802,-0.06219065859098205,0.1247598938385249,87.90465692533613,2.5909245421154186,-1.685036845297083
2025-05-08 14:50:57.774240,0.03609635520904276,-0.11824370419457376,0.04846322801857794,135.16890293758502,19.265221505666528,8.918165305301262
2025-05-08 14:50:57.843164,0.006049964186477459,-0.06430451721040842,0.12433603093882588,58.98726397736676,-20.921753085881644,7.837739756211093
2025-05-08 14:50:57.908069,0.008458813130566246,-0.04169425042349773,0.11641291453392352,59.03363069545899,-25.43054116677683,9.073301237422983
2025-05-08 14:50:57.974726,0.00228705230370786,-0.06925649744297008,0.11972282086701609,60.14445512992784,-22.71635142352376,5.445521022080067
2025-05-08 14:50:58.039453,0.009148836341202017,-0.0464674122100732,0.12056750584904596,82.83318142597136,6.858698872320001,-2.611457400225585
2025-05-08 14:50:58.104736,0.0021461972696559255,-0.0688009227828352,0.12033283666998168,61.92957349855334,-24.494854437490957,6.583380833465655
2025-05-08 14:50:58.139135,0.03599938589704538,-0.1363721870610289,0.0474874888410113,103.3217940093179,-8.319132037283834,-5.967523208509138
2025-05-08 14:50:58.203347,0.009780578930921074,-0.034757903426653254,0.1209829180299172,83.27314763679404,4.480488738045874,-1.610723813455536
2025-05-08 14:50:58.271184,0.03313097917936184,-0.11939061786552463,0.05557185732905904,104.83793639031202,-11.03484351618467,-5.371109744390069
2025-05-08 14:50:58.337566,0.010992681630049718,-0.024594481914554822,0.11683406142886256,55.362974010896906,-21.103017503976087,8.696877786419359
2025-05-08 14:50:58.402080,0.030164085410094858,-0.11720879568596829,0.051684032604282504,103.9968126869082,-7.397120510021123,-4.034916218756793
2025-05-08 14:50:58.434432,0.009937728012309016,-0.040969696767845495,0.12229999068073358,54.47438180540605,-20.223348178845384,8.222177812839009
2025-05-08 14:50:58.500626,0.03334141093928161,-0.11208642426230811,0.05458727978216098,104.85491903078724,-7.743947529112769,-5.363767241126096
2025-05-08 14:50:58.568685,0.03401860822108456,-0.11136555788466612,0.05540772882402879,105.12518347614586,-7.631321235419193,-5.388836381302155
2025-05-08 14:50:58.634414,0.010955910870316669,-0.04637647188069925,0.12283439321612835,56.27870164175014,-19.30055549044525,7.691794193670941
2025-05-08 14:50:58.698521,0.03690478799264241,-0.13510217042952882,0.0489578610345742,131.17861885636708,18.531875357923877,7.645056714798195
2025-05-08 14:50:58.767187,0.0061179063407313,-0.06354031337700736,0.12460664286902344,58.96668320793874,-20.70825288175437,7.73744600881794
2025-05-08 14:50:58.867402,0.03535955956361491,-0.12066819448161654,0.051097839766018296,100.61982751658485,-5.185123947608274,-3.6090217579178683
2025-05-08 14:50:58.931336,0.03275875224756978,-0.1110461283616874,0.055696705893744876,132.02655428334722,20.01997427968134,11.866108568260094
2025-05-08 14:50:58.996722,0.03452717823327051,-0.13616428722950738,0.04849787016402207,101.30578177208675,-8.26085688540165,-4.197946170562475
2025-05-08 14:50:59.061404,0.0061179063407313,-0.06354031337700736,0.12460664286902344,58.96668320793874,-20.70825288175437,7.73744600881794
2025-05-08 14:50:59.096152,0.042309773447621365,-0.13256606294778395,0.056985275835414156,99.85828096558315,-5.049749960678517,-3.2369017519726184
2025-05-08 14:50:59.161591,0.04006528948402699,-0.1411601197832984,0.052453062804348916,94.25853477346006,-5.1748225276356035,-2.0571675208704843
2025-05-08 14:50:59.230300,0.002573299578006855,-0.09472628164104173,0.12949621804525627,87.37358213401487,6.605063291811697,-1.9936566136453413
2025-05-08 14:50:59.294074,0.03760925201247346,-0.1305597987960853,0.061475048473229224,124.69596365015155,21.59587678607031,9.280612229502115
2025-05-08 14:50:59.361005,0.03595200469564895,-0.11740538747411204,0.048205129606487776,102.58339173486111,-6.609206215529216,-4.01952958605119
2025-05-08 14:50:59.423950,0.008027071115165521,-0.03875026766817236,0.11820006752535082,80.41364421276903,7.911315370575411,-0.6455205780380291
2025-05-08 14:50:59.459931,0.03786990082790478,-0.13198582582212418,0.04616908279284879,100.86080965348354,-6.978060482307986,-5.152243089265027
2025-05-08 14:50:59.523523,0.007328963319469752,-0.0585173857168489,0.12226928094783372,58.932633666191286,-24.694396658714254,7.222626148478479
2025-05-08 14:50:59.590429,0.03114720778471737,-0.12018173641141516,0.05431681817123126,103.90225573237754,-9.042861722604876,-4.949938695444868
2025-05-08 14:50:59.656344,0.009001250150677573,-0.04329672314515826,0.12467317308734983,57.00690246696536,-24.777772149599667,6.482736451425807
2025-05-08 14:50:59.722805,0.010104174789733678,-0.050600368462978274,0.12711789199242848,59.89854497087285,-21.344051477005284,6.061806899264757
